순번,상호명,수거종류,수거방법,수거장소(주소),장소구분,수거비용
11438,신천역까사밀라,중소폐가전,수거함 설치,대구 동구 동부로29 ,공동주택(아파트 등),무상
11439,신천자이아파트,중소폐가전,수거함 설치,대구 동구 신암로16길25 ,공동주택(아파트 등),무상
11440,신천주공2단지,중소폐가전,수거함 설치,대구 동구 국채보상로155길54 ,공동주택(아파트 등),무상
11441,아름다운나날1단지,중소폐가전,수거함 설치,대구 동구 안심로402 ,공동주택(아파트 등),무상
11442,안심역코오롱하늘채,중소폐가전,수거함 설치,대구 동구 금강로21길30 ,공동주택(아파트 등),무상
11443,안심주공3단지,중소폐가전,수거함 설치,대구 동구 율하동로76 ,공동주택(아파트 등),무상
11444,영남네오빌2차,중소폐가전,수거함 설치,대구 동구 동촌로42길63 ,공동주택(아파트 등),무상
11445,영조아름다운나날3단지,중소폐가전,수거함 설치,대구 동구 동호로88 ,공동주택(아파트 등),무상
11446,오창 롯데캐슬아파트,중소폐가전,수거함 설치,충북 청주시 청원구 오창읍 중부로 760 ,공동주택(아파트 등),무상
11447,우방강촌마을,중소폐가전,수거함 설치,대구 동구 화랑로80길8 ,공동주택(아파트 등),무상
11448,우방푸른타운,중소폐가전,수거함 설치,대구 동구 국채보상로159길41 ,공동주택(아파트 등),무상
11449,율하역엘크루,중소폐가전,수거함 설치,대구 동구 안심로7길7 ,공동주택(아파트 등),무상
11450,율하우방아이유쉘,중소폐가전,수거함 설치,대구 동구 금호강변로3길22 ,공동주택(아파트 등),무상
11451,율하휴먼시아12단지,중소폐가전,수거함 설치,대구 동구 금호강변로315 ,공동주택(아파트 등),무상
11452,율하휴먼시아15단지,중소폐가전,수거함 설치,대구 동구 금호강변로3길9 ,공동주택(아파트 등),무상
11453,율하휴먼시아5단지,중소폐가전,수거함 설치,대구 동구 율하서로59 ,공동주택(아파트 등),무상
11454,율하휴먼시아7단지,중소폐가전,수거함 설치,대구 동구 안심로22길55 ,공동주택(아파트 등),무상
11455,율하휴먼시아9단지,중소폐가전,수거함 설치,대구 동구 안심로22길76 ,공동주택(아파트 등),무상
11456,이시아폴리스협성휴포레,중소폐가전,수거함 설치,대구 동구 팔공로260 ,공동주택(아파트 등),무상
11457,이안동대구,중소폐가전,수거함 설치,대구 동구 송라로28길14 ,공동주택(아파트 등),무상
11458,제림햇빛촌,중소폐가전,수거함 설치,대구 동구 공항로52길28 ,공동주택(아파트 등),무상
11459,현대주택방촌맨션,중소폐가전,수거함 설치,대구 동구 화랑로91길7 ,공동주택(아파트 등),무상
11460,LH청주동남1단지,중소폐가전,수거함 설치,충북 청주시 상당구 호미로 137 ,공동주택(아파트 등),무상
11461,가경ipark단지,중소폐가전,수거함 설치,충북 청주시 흥덕구 서현로 66 ,공동주택(아파트 등),무상
11462,가경동,중소폐가전,수거함 설치,충북 청주시 흥덕구  풍년로 180번길 25-2 ,"지자체(구청, 행정복지센터 등)",무상
11463,강내면,중소폐가전,수거함 설치,충북 청주시 흥덕구 강내면 태성탑연로 433 ,"지자체(구청, 행정복지센터 등)",무상
11464,강서1동,중소폐가전,수거함 설치,충북 청주시 흥덕구 가로수로 1164 ,"지자체(구청, 행정복지센터 등)",무상
11465,강서2동,중소폐가전,수거함 설치,충북 청주시 흥덕구 송화로108번길 95(송절동) ,"지자체(구청, 행정복지센터 등)",무상
11466,개신푸르지오,중소폐가전,수거함 설치,충북 청주시 서원구 신율로 13 ,공동주택(아파트 등),무상
11467,금정1차,중소폐가전,수거함 설치,충북 청주시 흥덕구 옥산면 오송가락로760 ,공동주택(아파트 등),무상
11468,남이면,중소폐가전,수거함 설치,충북 청주시 서원구 남이면 척산길 7 ,"지자체(구청, 행정복지센터 등)",무상
11469,내덕1동,중소폐가전,수거함 설치,충북 청주시 청원구 새터로 71 ,"지자체(구청, 행정복지센터 등)",무상
11470,내덕2동,중소폐가전,수거함 설치,충북 청주시 청원구 충청대로 28 ,"지자체(구청, 행정복지센터 등)",무상
11471,동남 우미린 풀하우스,중소폐가전,수거함 설치,충북 청주시 상당구 동남로 15 ,공동주택(아파트 등),무상
11472,동남 힐데스하임,중소폐가전,수거함 설치,충북 청주시 상당구 월운로 116 ,공동주택(아파트 등),무상
11473,두산위브지웰시티,중소폐가전,수거함 설치,충북 청주시 흥덕구 대농로 55 ,공동주택(아파트 등),무상
11474,복대1동,중소폐가전,수거함 설치,충북 청주시 흥덕구 증안로 86 ,"지자체(구청, 행정복지센터 등)",무상
11475,복대2동,중소폐가전,수거함 설치,"충북 청주시 흥덕구 신율로103번길 42, 복대2동주민센터 ","지자체(구청, 행정복지센터 등)",무상
11476,봉명1동,중소폐가전,수거함 설치,충북 청주시 흥덕구 직지대로620번길 70 ,"지자체(구청, 행정복지센터 등)",무상
11477,봉명2송정동,중소폐가전,수거함 설치,충북 청주시 흥덕구 주현로41번길 18 (봉명동) ,"지자체(구청, 행정복지센터 등)",무상
11478,분평 계룡리슈빌 1단지,중소폐가전,수거함 설치,충북 청주시 서원구 매봉로 26-1 ,공동주택(아파트 등),무상
11479,분평 계룡리슈빌 2단지,중소폐가전,수거함 설치,충북 청주시 서원구 매봉로 28 ,공동주택(아파트 등),무상
11480,분평동,중소폐가전,수거함 설치,충북 청주시 서원구 분평로35 ,"지자체(구청, 행정복지센터 등)",무상
11481,비하대광로제비앙아파트 2단지,중소폐가전,수거함 설치,충북 청주시 흥덕구 가로수로 1131번길 12 ,공동주택(아파트 등),무상
11482,사직1동,중소폐가전,수거함 설치,충북 청주시 서원구 대원로 45 ,"지자체(구청, 행정복지센터 등)",무상
11483,사직2동,중소폐가전,수거함 설치,충북 청주시 서원구 충렬로53번길 31 ,"지자체(구청, 행정복지센터 등)",무상
11484,산남동,중소폐가전,수거함 설치,충북 청주시 서원구 안뜸로12번길 42 ,"지자체(구청, 행정복지센터 등)",무상
11485,산남부영A,중소폐가전,수거함 설치,충북 청주시 서원구 원흥로 14 ,공동주택(아파트 등),무상
11486,성화호반베르디움,중소폐가전,수거함 설치,충북 청주시 서원구 구룡산로 24 ,공동주택(아파트 등),무상
11487,수곡2동,중소폐가전,수거함 설치,"충북 청주시 서원구 수곡로 61, 수곡2동 행정주민센터 ","지자체(구청, 행정복지센터 등)",무상
11488,오근장동,중소폐가전,수거함 설치,충북 청주시 청원구 팔결로 121 ,"지자체(구청, 행정복지센터 등)",무상
11489,오송역 동아라이크텐아파트,중소폐가전,수거함 설치,충북 청주시 흥덕구 오송읍 오송생명14로 215 ,공동주택(아파트 등),무상
11490,오송읍,중소폐가전,수거함 설치,충북 청주시 흥덕구 오송읍 가로수로 174 ,"지자체(구청, 행정복지센터 등)",무상
11491,오송읍 분소,중소폐가전,수거함 설치,충북 청주시 흥덕구 오송읍 연제리 883 ,"지자체(구청, 행정복지센터 등)",무상
11492,오창 코아루,중소폐가전,수거함 설치,충북 청주시 청원구 오창읍 오창중앙로 27 ,공동주택(아파트 등),무상
11493,오창7단지부영,중소폐가전,수거함 설치,충북 청주시 청원구 오창읍 2산단4로 60 ,공동주택(아파트 등),무상
11494,오창읍,중소폐가전,수거함 설치,충북 청주시 청원구 오창읍 두릉유리로 1137-1 ,"지자체(구청, 행정복지센터 등)",무상
11495,옥산리버파크자이,중소폐가전,수거함 설치,충북 청주시 흥덕구 오송가락로 1056 ,공동주택(아파트 등),무상
11496,옥산면,중소폐가전,수거함 설치,충북 청주시 흥덕구 옥산면 옥산시내1길 43 ,"지자체(구청, 행정복지센터 등)",무상
11497,용담대림e편한세상,중소폐가전,수거함 설치,충북 청주시 상당구 호미로 330 ,공동주택(아파트 등),무상
11498,용암 건영,중소폐가전,수거함 설치,충북 청주시 상당구 중흥로 71 ,공동주택(아파트 등),무상
11499,용암2동,중소폐가전,수거함 설치,충북 청주시 상당구 무농정로 47 ,"지자체(구청, 행정복지센터 등)",무상
11500,우림필유1차,중소폐가전,수거함 설치,충북 청주시 청원구 오창읍 오창중앙로 13 ,공동주택(아파트 등),무상
11501,우암동,중소폐가전,수거함 설치,충북 청주시 청원구 향군로 34 ,"지자체(구청, 행정복지센터 등)",무상
11502,운천신봉동,중소폐가전,수거함 설치,"충북 청주시 흥덕구 사운로 216 ,운천신봉동행정복지센터 ","지자체(구청, 행정복지센터 등)",무상
11503,운천주공A(1),중소폐가전,수거함 설치,충북 청주시 흥덕구 1순환로501번길 15 ,공동주택(아파트 등),무상
11504,율량대원칸타빌3차,중소폐가전,수거함 설치,충북 청주시 청원구 율량로 135 ,공동주택(아파트 등),무상
11505,율량사천동,중소폐가전,수거함 설치,충북 청주시 청원구 충청대로107번길 52 ,"지자체(구청, 행정복지센터 등)",무상
11506,율량신라임대아파트,중소폐가전,수거함 설치,충북 청주시 청원구 율봉로94번길 9 ,공동주택(아파트 등),무상
11507,율량주공2단지(LH2단지),중소폐가전,수거함 설치,"충북 청주시 청원구 율량로 47 (주중동 950, 율량주공2단지아파트) ",공동주택(아파트 등),무상
11508,일진캠퍼스 타워,중소폐가전,수거함 설치,충북 청주시 청원구 상당로 249 ,공동주택(아파트 등),무상
11509,중흥마을1단지,중소폐가전,수거함 설치,충북 청주시 상당구 중흥로 173 ,공동주택(아파트 등),무상
11510,청주성화주공2단지,중소폐가전,수거함 설치,충북 청주시 서원구 장전로 80 ,공동주택(아파트 등),무상
11511,현도면,중소폐가전,수거함 설치,충북 청주시 서원구 현도면 선동1길 9 ,"지자체(구청, 행정복지센터 등)",무상
11512,힐스파크 푸르지오,중소폐가전,수거함 설치,충북 청주시 청원구 1순환로 123 ,공동주택(아파트 등),무상
11513,LH청주탑동,중소폐가전,수거함 설치,충북 청주시 상당구 산성로 55 ,공동주택(아파트 등),무상
11514,가경IPARK1단지,중소폐가전,수거함 설치,충북 청주시 흥덕구 서현로66 ,공동주택(아파트 등),무상
11515,가경e편한세상,중소폐가전,수거함 설치,충북 청주시 흥덕구 서현북로 15 ,공동주택(아파트 등),무상
11516,가경대림아파트,중소폐가전,수거함 설치,충북 청주시 흥덕구 가경로 193 ,공동주택(아파트 등),무상
11517,가경주공6단지,중소폐가전,수거함 설치,충북 청주시 흥덕구 2순환로1375번길 23 ,공동주택(아파트 등),무상
11518,가덕면,중소폐가전,수거함 설치,충북 청주시 상당구 가덕면 보청대로 4650 ,"지자체(구청, 행정복지센터 등)",무상
11519,가마힐데스하임아파트,중소폐가전,수거함 설치,충북 청주시 서원구 남이면 2순환로 1717 ,공동주택(아파트 등),무상
11520,금천동 장자마을5단지,중소폐가전,수거함 설치,충북 청주시 상당구 수영로 306 ,공동주택(아파트 등),무상
11521,금호어울림아파트,중소폐가전,수거함 설치,충북 청주시 흥덕구 대신로 74번길 21 ,공동주택(아파트 등),무상
11522,금호어울림아파트,중소폐가전,수거함 설치,충북 청주시 흥덕구 대신로 73번길14 ,공동주택(아파트 등),무상
11523,남일면,중소폐가전,수거함 설치,충북 청주시 상당구 남일면 단재로 501 ,"지자체(구청, 행정복지센터 등)",무상
11524,낭성면,중소폐가전,수거함 설치,충북 청주시 상당구 낭성시내길 21 ,"지자체(구청, 행정복지센터 등)",무상
11525,내수 삼일아파트,중소폐가전,수거함 설치,충북 청주시 청원구 내수읍 내수로 639 ,공동주택(아파트 등),무상
11526,내수 주공아파트,중소폐가전,수거함 설치,충북 청주시 청원구 내수읍 청암로 35 ,공동주택(아파트 등),무상
11527,내수진흥2차아파트,중소폐가전,수거함 설치,충북 청주시 청원구 내수읍 마산3길 3 ,공동주택(아파트 등),무상
